id,name,latitude,longitude
3232,Bond St & Fulton St,40.68962,-73.98304
3233,44 St & 6 Ave,40.60814,-74.02615
3234,E 40 St & Madison Ave,40.751595,-73.98043
3235,E 41 St & Madison Ave,40.752167,-73.97992
3236,PABT Valet,40.758984,-73.9938
3237,21 St & 41 Ave,40.753834,-73.94268
3238,E 80 St & 2 Ave,40.773914,-73.9544
3239,Bressler,40.646538,-74.01659
3240,Fort Hamilton Pkwy & E 5 St,0.0,-74.01537
3241,Monroe St & Tompkins Ave,40.686203,-73.944695
3242,Schermerhorn St & Court St,40.69103,-73.99184
3243,47 St & 3 Ave,40.642357,-74.01354
3244,University Pl & E 8 St,40.731438,-73.9949
3245,"Industry City, Building 1 Basement",40.64668,-74.016304
3246,Montague St & Clinton St,40.64829,-73.9966
3247,SSP - Basement,0.0,0.0
3248,LPI Facility,0.0,0.0
3249,Verona Pl & Fulton St,40.680355,-73.94768
3250,58th St Depot,40.71691,-73.98384
3252,Bike The Branches - Red Hook Branch,40.67535,-74.01002
3253,52 St & 1 Ave,40.64874,-74.02039
3254,Soissons Landing,40.692318,-74.01486
3255,8 Ave & W 31 St,40.750584,-73.99468
3256,Bedford Ave & Albemarle Rd,40.647778,-74.0113
3257,Adventures NYC,40.77377,-73.97117
3258,W 27 St & 10 Ave,40.750183,-74.00218
3259,9 Ave & W 28 St,40.74937,-73.99924
3260,Mercer St & Bleecker St,40.727062,-73.99662
3263,Cooper Square & Astor Pl,40.640472,-74.01596
3264,E 61 St & Park Ave,40.76421,-73.9691
3265,E 2 St & 2 Ave,40.724564,-73.98944
3266,7 Ave & 40 St,40.638306,-74.01885
3267,Morris Canal,40.712418,-74.03853
3268,Lafayette Park,40.713463,-74.06286
3270,Jersey & 6th St,40.72529,-74.04557
3272,E 8 St & Caton Ave,40.6475,-74.04595
3273,Manila & 1st,40.72165,-74.042885
3275,45 St & 4 Ave,40.638386,-74.03892
3276,Marin Light Rail,40.714584,-74.042984
3277,Communipaw & Berry Lane,40.71436,-74.06661
3278,Brooklyn Ave & Snyder Ave,40.644436,-74.04879
3279,Dixon Mills,40.72163,-74.049965
3280,Astor Place,40.637466,-74.07126
3281,Leonard Gordon Park,40.74591,-74.057274
3282,5 Ave & E 88 St,40.78307,-73.95939
3283,48 St & 2 Ave,40.63479,-74.03878
3284,E 88 St & Park Ave,40.78141,-73.955956
3285,W 87 St  & Amsterdam Ave,40.78839,-73.9747
3286,E 89 St & 3 Ave,40.647762,-74.00919
3287,W 87 St & West End Ave,40.789623,-73.97757
3288,E 88 St & 1 Ave,40.7783,-73.948814
3289,W 90 St & Amsterdam Ave,40.79018,-73.97289
3290,E 89 St & York Ave,40.777946,-73.94604
3291,Riverside Dr & W 91 St,40.793373,-73.97685
3292,5 Ave & E 93 St,40.785786,-73.95748
3293,W 92 St & Broadway,40.7921,-73.9739
3294,E 21 St & Church Ave,40.639458,-74.01107
3295,Central Park W & W 96 St,40.79127,-73.964836
3296,E 93 St & 2 Ave,40.782455,-73.94892
3297,6 St & 7 Ave,40.668663,-73.97988
3298,Warren St & Court St,40.68637,-73.993835
3299,E 98 St & Park Ave,40.78813,-73.95206
3300,E 49 St & Church Ave,40.64885,-73.9917
3301,Columbus Ave & W 95 St,40.791954,-73.96809
3302,Columbus Ave & W 103 St,40.796936,-73.96434
3303,Butler St & Court St,40.62465,-74.01368
3304,6 Ave & 9 St,40.668125,-73.98378
3305,E 91 St & 2 Ave,40.781124,-73.95
3306,10 St & 7 Ave,40.641525,-74.02615
3307,West End Ave & W 94 St,40.794167,-73.97412
3308,Kane St & Clinton St,40.686176,-73.99645
3309,Church Ave & E 42 St,40.640472,-74.00423
3310,14 St & 7 Ave,40.66378,-73.98397
3311,Columbia St & Kane St,40.68763,-74.001625
3312,1 Ave & E 94 St,40.650707,-73.99854
3313,6 Ave & 12 St,40.666317,-73.98546
3314,W 95 St & Broadway,40.79377,-73.971886
3315,44 St & 3 Ave,40.642605,-74.01163
3316,W 104 St & Amsterdam Ave,40.798992,-73.96622
3317,10 St & 5 Ave,40.66863,-73.987
3318,2 Ave & E 96 St,40.60814,-73.99453
3319,14 St & 5 Ave,40.666286,-73.98895
3320,Central Park West & W 100 St,40.793392,-73.963554
3321,Clinton St & Union St,40.683117,-73.997856
3322,12 St & 4 Ave,40.668602,-73.99044
3323,W 106 St & Central Park West,40.798187,-73.960594
3324,3 Ave & 14 St,40.668545,-73.99333
3325,E 95 St & 3 Ave,40.784904,-73.9505
3326,Clinton St & Centre St,40.67434,-74.001945
3327,3 Ave & E 100 St,40.60814,-74.0055
3328,W 100 St & Manhattan Ave,40.795,-73.9645
3329,Degraw St & Smith St,40.682915,-73.99318
3330,Henry St & Bay St,40.672504,-74.004944
3331,Riverside Dr & W 104 St,40.801342,-73.971146
3332,Degraw St & Hoyt St,40.68199,-73.99079
3333,Columbia St & Lorraine St,40.674706,-74.00756
3335,Caton Ave & St. Pauls Pl,40.650898,-74.00023
3336,E 97 St & Madison Ave,40.7878,-73.95356
3337,Dwight St & Van Dyke St,40.673637,-74.011955
3338,2 Ave & E 99 St,40.78626,-73.945526
3339,Berkeley Pl & 6 Ave,40.67653,-73.97847
3340,Wolcott St & Dwight St,40.675327,-74.01007
3341,Central Park West & W 102 St,40.651093,-73.96186
3342,Pioneer St & Richards St,40.677776,-74.00946
3343,W 107 St & Columbus Ave,40.799755,-73.96211
3344,Park Cir & East Dr,40.637466,-74.02562
3345,Madison Ave & E 99 St,40.789486,-73.95243
3346,Berkeley Pl & 7 Ave,40.675148,-73.975235
3347,41 St & 4 Ave,40.63538,-74.025154
3348,Coffey St & Conover St,40.677235,-74.01566
3349,Grand Army Plaza & Plaza St West,40.672966,-73.97088
3350,E 38 St & Church Ave,40.65076,-73.971
3351,E 102 St & 1 Ave,40.786995,-73.94165
3352,Sigourney St & Columbia St,40.672672,-74.0088
3353,Greenwood Ave & E 4 St,40.648415,-74.01613
3354,3 St & Prospect Park West,40.668133,-73.97364
3355,E 66 St & Madison Ave,40.76801,-73.96845
3356,2 Ave & 44 St,40.621002,-74.04153
3357,W 106 St & Amsterdam Ave,40.800835,-73.966446
3358,Garfield Pl & 8 Ave,40.671196,-73.97484
3359,Church Ave & Nostrand Ave,40.642708,-74.01884
3360,Amsterdam Ave & W 79 St,40.78294,-73.97865
3361,Carroll St & 6 Ave,40.674088,-73.97873
3362,Madison Ave & E 82 St,40.77813,-73.96069
3363,E 102 St & Park Ave,40.79048,-73.95033
3364,Carroll St & 5 Ave,40.675163,-73.98148
3365,3 St & 7 Ave,40.670383,-73.97839
3366,West End Ave & W 107 St,40.802116,-73.96818
3367,5 Ave & E 103 St,40.791,-73.953
3368,5 Ave & 3 St,40.63482,-74.02562
3369,E 82 St & East End Ave,40.77246,-73.94682
3370,78 St & 2 Ave,40.772797,-73.95578
3371,4 Ave & 2 St,40.674614,-73.98501
3372,E 74 St & 1 Ave,40.768974,-73.95483
3373,3 St & 3 Ave,40.653614,-73.987755
3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.956
3375,3 Ave & E 72 St,40.769943,-73.96061
3376,E 65 St & 2 Ave,40.637466,-74.02562
3377,Carroll St & Bond St,40.67861,-73.99037
3378,E 76 St & Park Ave,40.77376,-73.96222
3379,5 Ave & 37 St,40.63602,-74.026024
3381,3 St & Hoyt St,40.67773,-73.993645
3382,Carroll St & Smith St,40.64678,-73.995
3383,Cathedral Pkwy & Broadway,40.804214,-73.96699
3384,Smith St & 3 St,40.678722,-73.995995
3385,2 Ave & E 105 St,40.59739,-74.02615
3386,1 Pl & Clinton St,40.680958,-73.999054
3387,E 106 St & Madison Ave,40.793434,-73.94945
3388,40 St & 3 Ave,40.647827,-74.01236
3389,Carroll St & Columbia St,40.683044,-74.00349
3390,E 109 St & 3 Ave,40.793297,-73.94321
3391,E 106 St & 1 Ave,40.652855,-73.98646
3392,Commerce St & Van Brunt St,40.681213,-74.008606
3393,Richards St & Delavan St,40.679432,-74.00785
3394,Columbia St & W 9 St,40.61317,-74.01184
3395,Henry St & W 9 St,40.676373,-74.00325
3396,Clinton St & 4 Place,40.678356,-74.000145
3397,Court St & Nelson St,40.676395,-73.998695
3398,Smith St & 9 St,40.674694,-73.997856
3399,7 St & 3 Ave,40.672604,-73.98983
3400,E 110 St & Madison Ave,40.65315,-74.00791
3401,2 Ave & 9 St,40.67248,-73.99332
3402,Court St & State St,40.69024,-73.99203
3403,4 Ave & 9 St,40.670513,-73.98877
3404,7 St & 5 Ave,40.670494,-73.98542
3405,5 St & 6 Ave,40.670483,-73.982086
3407,Union St & Nevins St,40.679096,-73.987656
3408,Congress St & Clinton St,40.652027,-74.01588
3409,Bergen St & Smith St,40.686745,-73.99063
3410,Dean St & Hoyt St,40.686443,-73.987595
3411,Bond St & Bergen St,40.684967,-73.986206
3412,Pacific St & Nevins St,40.685375,-73.983025
3413,Wyckoff St & 3 Ave,40.682755,-73.98258
3414,Bergen St & Flatbush Ave,40.680946,-73.97567
3415,Prospect Pl & 6 Ave,40.67933,-73.9752
3416,7 Ave & Park Pl,40.677616,-73.97324
3417,Baltic St & 5 Ave,40.679577,-73.978546
3418,Plaza St West & Flatbush Ave,40.675022,-73.971115
3419,Douglass St & 4 Ave,40.67928,-73.98154
3420,36 St & 4 Ave,40.63862,-74.020035
3421,Hoyt St & Warren St,40.684357,-73.98901
3422,Columbia St & Degraw St,40.68593,-74.002426
3423,Clarkson Ave & E 40 St,40.60814,-73.99548
3424,E 106 St & Lexington Ave,40.791977,-73.94599
3425,2 Ave  & E 104 St,40.78921,-73.94371
3426,JCBS Depot,40.642353,-74.0686
3427,Lafayette St & Jersey St,40.724304,-73.99601
3428,2 Ave & 43 St,40.63926,-74.02684
3429,Hanson Pl & Ashland Pl,40.685066,-73.977905
3430,Richardson St & N Henry St,40.719078,-73.94224
3431,E 35 St & 3 Ave,40.644985,-74.0042
3432,Bike in Movie Night | Prospect Park Bandshell,40.662987,-73.99464
3434,W 88 St & West End Ave,40.790253,-73.97718
3435,Grand St & Elizabeth St,40.718822,-73.99596
3436,Greenwich St & Hubert St,40.721317,-74.01006
3437,Riverside Dr & W 91 St,40.793137,-73.977005
3438,E 76 St & 3 Ave,40.772247,-73.95842
3439,Bedford Ave & Clarkson Ave,40.649765,-74.013695
3440,Fulton St & Adams St,40.692417,-73.989494
3441,10 Hudson Yards,40.752956,-74.00264
3443,W 52 St & 6 Ave,40.76133,-73.97982
3445,Riverside Dr & W 89 St,40.791813,-73.9786
3446,NYCBS Depot - STY - Valet Scan,0.0,0.0
3447,E 71 St & 1 Ave,40.767033,-73.95623
3448,Parkside Ave & Ocean Ave,40.637466,-74.02562
3449,Eckford St & Engert Ave,40.721462,-73.948006
3450,Penn Station Valet - Valet Scan,40.75128,-73.996925
3451,34 St & 5 Ave,40.64531,-74.01183
3452,Bayard St & Leonard St,40.719154,-73.94885
3453,Devoe St & Lorimer St,40.713352,-73.949104
3454,Clarkson Ave & Troy Ave,40.65612,-73.9933
3455,Schermerhorn St & 3 Ave,40.68681,-73.98036
3456,Jackson St & Leonard St,40.71638,-73.94821
3457,E 58 St & Madison Ave,40.646267,-74.01324
3458,W 55 St & 6 Ave,40.763092,-73.97835
3459,E 53 St & 3 Ave,40.757633,-73.96931
3460,2 Av & 37 St,40.636047,-74.02603
3461,Murray St & Greenwich St,40.71485,-74.01122
3462,E 44 St & 2 Ave,40.751183,-73.97139
3463,Clarkson Ave & E 37 St,40.65092,-74.01218
3464,W 37 St & Broadway,40.75227,-73.98771
3466,W 45 St & 6 Ave,40.756687,-73.982574
3467,W Broadway & Spring St,40.724945,-74.001656
3468,NYCBS Depot - STY - Garage 4,40.73038,-73.97475
3469,India St & West St,40.731815,-73.95995
3470,Expansion Tech Station,40.669804,-73.9949
3471,NYCBS Depot - GOW Annex,40.668884,-73.99481
3472,Clarkson Ave & Nostrand Ave,40.60814,-74.01594
3474,6 Ave & Spring St,40.725254,-74.00412
3476,Norman Ave & Leonard St,40.72577,-73.95074
3477,39 St & 2 Ave - Citi Bike HQ at Industry City,40.6554,-74.01063
3478,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65709,-74.008705
3479,Picnic Point,40.685127,-74.02535
3480,Parkside Ave & Flatbush Ave,0.0,-74.025154
3481,York St,40.71649,-74.04105
3483,Montgomery St,40.71942,-74.05099
3485,NYCBS Depot - RIS,40.72521,-73.974724
3486,Clarkson Ave & Utica Ave,40.646286,-73.99923
3487,Prototype Lab Motivate Headquarters,40.656597,-74.00849
3488,8D QC Station 01,45.506363,-73.569466
3489,Gold St & Frankfort St,40.7107,-74.00354
3490,E 116 St & 2 Ave,40.79688,-73.93726
3491,E 118 St & 1 Ave,40.79747,-73.93504
3492,34 St & 4 Ave,40.639782,-74.01897
3493,E 118 St & 3 Ave,40.799137,-73.93891
3494,E 115 St & Lexington Ave,40.797913,-73.9423
3495,E 114 St & 1 Ave,40.6547,-73.99768
3496,1 Ave & E 110 St,40.792328,-73.9383
3497,Pleasant Ave & E 116 St,40.794987,-73.933334
3498,Pleasant Ave & E 120 St,40.62737,-74.026924
3499,2 Ave & E 122 St,40.80067,-73.9349
3500,E 115 St & Madison Ave,40.798946,-73.94485
3501,39 St & 2 Ave,40.6554,-74.01104
3502,Lexington Ave & E 111 St,40.795414,-73.94412
3503,Madison Ave & E 120 St,40.80295,-73.942955
3504,E 123 St & Lexington Ave,40.640472,-74.01016
3505,Lexington Ave & E 127 St,40.805725,-73.936325
3506,Lexington Ave & E 120 St,40.801308,-73.93982
3507,Park Ave & E 124 St,40.642353,-74.01688
3508,St Nicholas Ave & Manhattan Ave,40.809727,-73.95315
3509,Lenox Ave & W 115 St,40.801193,-73.95007
3510,Adam Clayton Powell Blvd & W 123 St,40.80783,-73.94937
3511,Adam Clayton Powell Blvd & W 115 St,40.802536,-73.95324
3512,27 Ave & 4 St,40.653515,-74.01167
3513,21 St & Hoyt Ave S,40.774647,-73.923706
3514,Astoria Park S & Shore Blvd,40.7767,-73.92763
3515,24 Ave & 26 St,40.652817,-74.01596
3516,31 St & Astoria Blvd,40.769917,-73.9184
3517,31 St & Hoyt Ave N,40.771152,-73.91701
3518,Lenox Ave & W 126 St,40.80844,-73.945206
3520,Adam Clayton Powell Blvd & W 118 St,40.638325,-74.01675
3521,Lenox Ave & W 111 St,40.798786,-73.9523
3522,37 St & 24 Ave,40.77015,-73.912094
3523,24 Ave & 29 St,40.65615,-74.01315
3524,19 St & 24 Ave,40.777454,-73.92254
3525,23 Ave & 27 St,40.776165,-73.91531
3526,31 St & 23 Ave,40.657898,-73.99962
3527,5 Ave & E 126 St,40.80698,-73.94175
3528,Steinway St & 23 Ave,40.771393,-73.907745
3529,Lenox Ave & W 130 St,40.81079,-73.94307
3530,Crescent St & Ditmars Blvd,40.778717,-73.914566
3531,Frederick Douglass Blvd & W 129 St,40.81255,-73.94923
3532,2 Ave & 32 St,40.648296,-74.01324
3533,St. Nicholas Ave & W 126 St,40.81143,-73.95188
3534,Frederick Douglass Blvd & W 117 St,40.80516,-73.95469
3535,Albany Ave & Winthrop St,40.642494,-74.0132
3536,W 116 St & Broadway,40.8082,-73.9641
3537,Carlton Ave & Dean St,40.680973,-73.97101
3538,11 Ave & Prospect Ave,40.644497,-74.02615
3539,W 116 St & Amsterdam Ave,40.80676,-73.96071
3540,Morningside Ave & W 123 St,40.81,-73.955154
3541,Amsterdam Ave & W 125 St,40.81336,-73.95646
3542,Amsterdam Ave & W 119 St,40.808624,-73.95962
3543,Morningside Dr & Amsterdam Ave,40.810284,-73.95737
3544,Underhill Ave & Pacific St,40.65564,-74.005714
3545,Broadway & W 122 St,40.812057,-73.96126
3546,Pacific St & Classon Ave,40.679195,-73.95879
3547,19 St & 8 Ave,40.656612,-74.01371
3548,Pacific St & Bedford Ave,40.677776,-73.952934
3549,Grand Ave & Bergen St,40.678043,-73.96241
3550,Convent Ave & W 129 St,40.81413,-73.953
3551,3 Ave & E 112 St,40.79551,-73.941605
3552,Bedford Ave & Fenimore St,40.64591,-74.016624
3553,Frederick Douglass Blvd & W 112 St,40.801693,-73.957146
3554,Vernon Blvd & 41 Rd,40.75524,-73.94857
3555,24 St & 5 Ave,40.64274,-74.01183
3556,24 St & 41 Ave,40.75271,-73.93974
3557,40 Ave & 9 St,40.75742,-73.94513
3558,Bergen St & Vanderbilt Ave,40.67944,-73.96804
3559,21 St & 38 Ave,40.757633,-73.939125
3560,28 St & 38 Ave,40.754875,-73.934326
3561,37 Ave & 35 St,40.75311,-73.92799
3562,Classon Ave & St Marks Ave,40.67652,-73.95961
3563,28 St & 36 Ave,40.757187,-73.93272
3564,21 St & 36 Ave,40.64528,-74.01285
3565,36 Ave & 10 St,40.761436,-73.941124
3566,Crescent St & 35 Ave,40.75963,-73.932144
3567,11 St & 35 Ave,40.659653,-74.01178
3568,34 St & 35 Ave,40.75693,-73.92622
3569,Franklin Ave & St Marks Ave,40.67583,-73.95617
3570,35 Ave & 37 St,40.755733,-73.92366
3571,Bedford Ave & Bergen St,40.67637,-73.95292
3572,34 Ave & 38 St,40.756912,-73.92163
3573,35 St & 34 Ave,40.758057,-73.92428
3574,Prospect Pl & Underhill Ave,40.676968,-73.96579
3575,Crescent St & 34 Ave,40.76108,-73.930565
3576,Park Pl & Vanderbilt Ave,40.64032,-74.002754
3577,34 Ave & 21 St,40.762814,-73.93429
3578,Park Pl & Franklin Ave,40.67418,-73.9565
3579,Sterling Pl & Bedford Ave,40.62465,-74.02562
3580,St Johns Pl & Washington Ave,40.673725,-73.96316
3581,Underhill Ave & Lincoln Pl,40.67401,-73.96715
3582,Lincoln Pl & Classon Ave,40.67217,-73.9609
3583,Eastern Pkwy & Washington Ave,40.67165,-73.96311
3584,Eastern Pkwy & Franklin Ave,40.670776,-73.95768
3585,Nostrand Ave & Rutland Rd,40.638306,-74.01382
3586,34 Ave & 13 St,40.763874,-73.936485
3587,Carroll St & Washington Ave,40.668674,-73.961815
3588,7 Ave & 20 St,40.638206,-74.01596
3589,Broadway & 12 St,40.7668,-73.93478
3590,Carroll St & Franklin Ave,40.667942,-73.9588
3591,21 St & 31 Dr,40.7659,-73.93082
3592,Crescent St & Broadway,40.76336,-73.92865
3593,31 St & Broadway,40.641663,-74.016624
3594,Montgomery St & Franklin Ave OLD,40.666164,-73.95935
3595,35 St & Broadway,40.760338,-73.92224
3596,4 Ave & 26 St,40.65001,-74.00926
3597,43 St & Broadway,40.75773,-73.91663
3598,Newton Rd & 44 St,40.75957,-73.91427
3599,Franklin Ave & Empire Blvd,40.65242,-74.00266
3601,Sterling St & Bedford Ave,40.662704,-73.95691
3602,31 Ave & 34 St,40.763153,-73.92083
3603,31 Ave & 30 St,40.7647,-73.924034
3604,Rogers Ave & Sterling St,40.663063,-73.95387
3605,31 Ave & Crescent St,40.765835,-73.926544
3606,49 Ave & 21 St,40.74252,-73.94885
3607,31 Ave & 14 St,40.7682,-73.93227
3608,5 St & 51 Ave,40.645123,-74.00686
3609,Vernon Blvd & 31 Ave,40.76925,-73.93545
3610,Vernon Blvd & 30 Rd,40.770844,-73.93417
3611,Prospect Park SW & 10 Ave,40.644703,-74.01596
3612,30 Ave & 21 St,40.770374,-73.928604
3613,Center Blvd & 48 Ave,40.745037,-73.95754
3614,Crescent St & 30 Ave,40.768692,-73.92496
3615,44 Dr & 21 St,40.748,-73.94609
3616,Steinway St & 28 Ave,40.765625,-73.913666
3617,28 Ave & 35 St,40.65545,-74.01189
3618,27 St & Hunter St,40.7485,-73.94128
3619,Newtown Ave & 23 St,40.771362,-73.924614
3620,11 St & 43 Ave,40.64042,-74.01277
3621,27 Ave & 9 St,40.773983,-73.930916
3622,E 128 St & Madison Ave,40.80756,-73.93918
3623,W 120 St & Claremont Ave,40.81095,-73.9634
3625,28 St & 40 Ave,40.59739,-74.017456
3628,6 Ave & 21 St,40.63602,-74.02671
3629,Adam Clayton Powell Blvd & W 126 St,40.809494,-73.94776
3630,Frederick Douglass Blvd & W 115 St,40.803,-73.956
3631,Crown St & Bedford Ave,40.66656,-73.95674
3632,E 12 St & Avenue B,40.72805,-73.97881
3633,333 Johnson TEST 1,0.0,-74.016624
3635,W 36 St & 9 Ave,40.754623,-73.99517
3636,Expansion Warehouse 333 Johnson Ave,40.707733,-73.934525
3637,Fulton St & Waverly Ave,40.68324,-73.965996
3638,Washington St,40.724293,-74.035484
3639,Harborside,40.65242,-74.03423
3640,Journal Square,40.73367,-74.0625
3641,Broadway & W 25 St,40.74287,-73.98919
3642,E 98 St & Lexington Ave,40.787285,-73.95012
3643,E 41 St & 5 Ave,40.752724,-73.98124
3644,Van Dyke St & Van Brunt St,40.675816,-74.014885
3645,Bike Mechanics at Riis Room B,40.672333,-73.99706
3646,35 Ave & 10 St,40.763153,-73.93986
3647,48 Ave & 30 Pl,40.741283,-73.937256
3648,Flushing Ave & Vanderbilt Ave,40.642353,-74.01354
3649,W 129 St & Convent Ave,40.814396,-73.95325
3650,8D Mobile 01,45.50585,-73.56911
3651,Bike Mechanics at Riis Room A,40.636047,-74.02562
3652,NYCBS Depot - 3AV,40.67013,-73.99231
3653,31 St & 35 Ave,40.758205,-73.92832
3654,31 St & Northern Blvd,40.75187,-73.933495
3656,E 2 St & Avenue A,40.722,-73.986
3657,Sterling St & Nostrand Ave,40.644436,-74.00503
3658,W 18 St & 9 Ave,40.743534,-74.00368
3659,W 17 St & 9 Ave,40.74295,-74.004135
3660,7 Ave & 17 St,40.64245,-74.01318
3661,Montgomery St & Franklin Ave,40.66644,-73.960556
3662,31 Ave & Steinway St,40.761295,-73.916916
3663,Sterling Pl & 7 Ave,40.677166,-73.97383
3664,North Moore St & Greenwich St,40.720196,-74.0103
3665,Sterling St & Bedford Ave,40.641182,-74.01747
3666,32 St & 30 Ave,40.766426,-73.92063
3668,21 St & 4 Ave,40.649364,-74.020035
3669,Henry St & W 9 St,40.676304,-74.00314
3671,E 81 St & 2 Ave,40.77478,-73.95428
3672,Apache,40.669765,-73.99474
3673,Dean St & Franklin Ave,40.677593,-73.955635
3674,Jay St & York St,40.701405,-73.986725
3675,3 Ave & E 95 St,40.784595,-73.949684
3676,Van Brunt St & Van Dyke St,40.675835,-74.014725
3678,Fairmount Ave,40.725727,-74.07196
3680,E 43 St & 5 Ave,40.642494,-74.0132
3681,Grand St,40.71518,-74.03768
3683,Smart Cities Conference,40.710155,-73.984535
3684,W 12 St & W 4 St,40.73756,-74.00398
3685,Prospect Park - 5 Year Anniversary Celebration,40.660652,-73.96459
3686,Gansevoort St & Hudson St,40.73945,-74.00507
3687,E 33 St & 1 Ave,40.743225,-73.974495
3688,2 Ave & E 55 St,40.66107,-74.016624
3689,W 104 St & Amsterdam Ave,40.79904,-73.96649
3690,Park Pl & Church St,40.713,-74.01
3691,28 Ave & 44 St,40.764088,-73.91065
3692,5 St & Market St,40.699997,-73.9744
3693,N 11 St & Kent Ave,40.72248,-73.95922
3695,E 5 St & 2 Ave,40.726868,-73.98919
3696,Rogers Ave & Sterling St,40.639484,-74.02667
3697,W 64 St & Thelonious Monk Circle,40.775158,-73.98919
3699,17 St & 5 Ave,40.644997,-74.01603
3700,E 87 St & 3 Ave,40.779408,-73.95334
3701,Cliff St & Fulton St,40.708317,-74.00504
3704,47 Ave & Skillman Ave,40.636955,-74.022125
3705,Thompson St & Bleecker St,40.7284,-73.99969
3707,23 St & 3 Ave,40.65507,-74.016785
3708,W 13 St & 5 Ave,40.735443,-73.99431
3709,W 15 St & 6 Ave,40.738045,-73.99643
3710,Lefferts Ave & Schenectady Ave,40.643932,-74.01258
3711,E 13 St & Avenue A,40.729668,-73.98068
3712,W 35 St & Dyer Ave,40.754692,-73.9974
3714,Division Av & Hooper St,40.70684,-73.95444
3715,Driggs Ave & N 9 St,40.71817,-73.9552
3716,40 Ave & Crescent St,40.7536,-73.93796
3718,E 11 St & Avenue B,40.727463,-73.97951
3719,Lefferts Ave & Albany Ave,40.662205,-74.010574
3720,Wyckoff St & Bond St,40.684616,-73.98721
3721,31 St & Newtown Ave,40.767548,-73.92094
3722,Prospect Park West & 8 St,40.63916,-74.02671
3723,Cadman Plaza E & Johnson St,40.695316,-73.99016
3724,7 Ave & Central Park South,40.76674,-73.97907
3725,2 Ave & E 72 St,40.76876,-73.958405
3726,Center Blvd & 51 Ave,40.743366,-73.95961
3727,Frost St & Meeker Ave,40.717663,-73.9488
3728,Empire Blvd & New York Ave,40.64497,-74.0121
3731,14 St & 7 Ave,40.64475,-74.02603
3733,Avenue C & E 18 St,40.730564,-73.97398
3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.96266
3736,Bedford Ave & Montgomery St,40.6428,-74.01325
3737,Stanton St & Norfolk St,40.72075,-73.986275
3739,4 Ave & 17 St,40.649155,-74.01118
3740,W Broadway & W Houston St,40.72638,-74.00047
3742,Carroll St & Rochester Ave,40.63961,-74.01985
3744,1 Ave & E 5 St,40.725864,-73.98639
3745,36 Ave & 31 St,40.75651,-73.92957
3746,6 Ave & Broome St,40.724308,-74.00473
3747,E 84 St & 3 Ave,40.777554,-73.955124
3749,Lexington Ave & E 36 St,40.747574,-73.9788
3751,Crown St & Troy Ave,40.62292,-74.010574
3755,DeKalb Ave & Franklin Ave,40.690647,-73.95746
3756,White St & Moore St,40.70451,-73.9351
3757,Stagg St & Morgan Ave,40.710682,-73.93372
3758,George St & Wilson Ave,40.702995,-73.92997
3759,Irving Ave & Jefferson St,40.642353,-74.0121
3760,Willoughby Ave & Wyckoff Ave,40.705612,-73.92153
3761,Cedar St & Myrtle Ave,40.69784,-73.92624
3762,10 St & 7 Ave,40.642017,-74.016556
3763,Wyckoff Av & Jefferson St,40.707165,-73.92371
3764,Bushwick Ave & McKibbin St,40.705517,-73.93936
3765,Bushwick Ave & Stagg St,40.709896,-73.94008
3766,Sharon St & Olive St,40.71535,-73.93856
3767,Powers St & Olive St,40.71323,-73.93894
3768,Crown St & Rogers Ave,40.635426,-74.01606
3769,White St & Johnson Ave,40.707172,-73.93581
3770,Central Ave & Flushing Ave,40.70283,-73.9333
3771,14 St & 5 Ave,40.639782,-74.01884
3772,Devoe St & Morgan Ave,40.71381,-73.93515
3773,Knickerbocker Ave & Thames St,40.70539,-73.92976
3774,Knickerbocker Ave & George St,40.704426,-73.92836
3775,Suydam St & Knickerbocker Ave,40.70201,-73.92377
3776,Central Ave & Starr Street,40.658524,-74.01235
3777,Stockholm St & Wilson Ave,40.699303,-73.92304
3778,Irving Ave & DeKalb Ave,40.7027,-73.92095
3779,3 Ave & 17 St,40.59739,-74.01463
3780,Wyckoff Av & Stanhope St,40.703545,-73.91778
3781,Greene Av & Myrtle Av,40.698566,-73.91888
3782,Brooklyn Bridge Park - Pier 2,40.645504,-74.00478
3783,Cliff St & Fulton St,40.70838,-74.00495
3785,W 42 St & 6 Ave,40.75492,-73.98455
3787,Dock 72 Way & Market St,40.69985,-73.97141
3788,E 12 St & 4 Av,40.73269,-73.98974
3789,Fulton St & Irving Pl,40.68186,-73.959435
3790,Henry St & Middagh St,40.7003,-73.991585
3791,Albany Ave & Carroll St,40.642815,-74.04697
3793,Stuyvesant Walk & 1 Av Loop,40.732338,-73.97898
3795,10 St & 2 Ave,40.671906,-73.993614
3798,W 40 St & 5 Ave,40.75227,-73.98208
3799,6 Ave & W 34 St,40.74964,-73.98805
3800,New York Ave & Montgomery St,40.648052,-73.972534
3803,6 Ave & 12 St,40.621002,-74.04153
3804,Front St & Jay St,40.70246,-73.98684
3805,E 80 St & Park Ave,40.776173,-73.959755
3809,W 55 St & 6 Ave,40.763187,-73.978455
3810,Central Park West & W 82 St,40.782593,-73.971214
3811,16 St & 4 Ave,40.645126,-74.020035
3812,University Pl & E 14 St,40.734814,-73.99209
